author,date,identifier,keywords,language,og_url,pdf_download_link,pdf_link,publisher,subjects,title
Hugo Hiden and Simon Woodman and Paul Watson and Jacek Cala,2013-1-28,10.1098/rsta.2012.0085,"e-Science,cloud computing,workflow",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2012.0085,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2012.0085?download=true,/doi/epdf/10.1098/rsta.2012.0085,The Royal Society Publishing,"e-Science,cloud computing,workflow,e-science",Developing cloud applications using the e-Science Central platform
D. Colling and D. Britton and J. Gordon and S. Lloyd and A. Doyle and P. Gronbech and J. Coles and A. Sansum and G. Patrick and R. Jones and R. Middleton and D. Kelsey and A. Cass and N. Geddes and P. Clark and L. Barnby,2013-1-28,10.1098/rsta.2012.0094,"LHC computing,LHC Computing Grid,grid",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2012.0094,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2012.0094?download=true,/doi/epdf/10.1098/rsta.2012.0094,The Royal Society Publishing,"LHC computing,LHC Computing Grid,grid,e-science,particle physics",Processing LHC data in the UK
Paul Townend and Jie Xu and Jim Austin,2013-1-28,10.1098/rsta.2012.0082,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2012.0082,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2012.0082?download=true,/doi/epdf/10.1098/rsta.2012.0082,The Royal Society Publishing,e-science,"e-Science–towards the cloud infrastructures, applications and research"
Aapo Hyvärinen,2013-2-13,10.1098/rsta.2011.0534,"independent component analysis,blind source separation,non-Gaussianity,causal analysis",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0534,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0534?download=true,/doi/epdf/10.1098/rsta.2011.0534,The Royal Society Publishing,"independent component analysis,blind source separation,non-Gaussianity,causal analysis,electrical engineering,pattern recognition,statistics",Independent component analysis recent advances
Zoubin Ghahramani,2013-2-13,10.1098/rsta.2011.0553,"probabilistic modelling,Bayesian statistics,non-parametrics,machine learning",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0553,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0553?download=true,/doi/epdf/10.1098/rsta.2011.0553,The Royal Society Publishing,"probabilistic modelling,Bayesian statistics,non-parametrics,machine learning,computer modelling and simulation,mathematical modelling,pattern recognition,statistics",Bayesian non-parametrics and the probabilistic approach to modelling
Christopher M. Bishop,2013-2-13,10.1098/rsta.2012.0222,"Bayesian inference,graphical probabilistic programming,Infer. NET",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2012.0222,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2012.0222?download=true,/doi/epdf/10.1098/rsta.2012.0222,The Royal Society Publishing,"Bayesian inference,graphical probabilistic programming,Infer. NET,artificial intelligence,pattern recognition,robotics",Model-based machine learning
Julian M. Allwood and Michael F. Ashby and Timothy G. Gutowski and Ernst Worrell,2013-3-13,10.1098/rsta.2012.0496,"material efficiency,industrial emissions,energy efficiency,mitigation potential",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2012.0496,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2012.0496?download=true,/doi/epdf/10.1098/rsta.2012.0496,The Royal Society Publishing,"material efficiency,industrial emissions,energy efficiency,mitigation potential,energy,environmental engineering",Material efficiency providing material services with less material production
Niki Trigoni and Bhaskar Krishnamachari,2012-1-13,10.1098/rsta.2011.0382,"networks,sensors,wireless,algorithms,protocols,applications",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0382,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0382?download=true,/doi/epdf/10.1098/rsta.2011.0382,The Royal Society Publishing,"networks,sensors,wireless,algorithms,protocols,applications,computer modelling and simulation",Sensor network algorithms and applications
C. David Garner,2012-1-13,10.1098/rsta.2011.0406,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0406,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0406?download=true,/doi/epdf/10.1098/rsta.2011.0406,The Royal Society Publishing,energy,Philosophical Transactions A looking forward to 2012
Johannes H. G. M. van Beek and Farahaniza Supandi and Anand K. Gavai and Albert A. de Graaf and Thomas W. Binsl and Hannes Hettling,2011-11-13,10.1098/rsta.2011.0166,"whole body modelling,metabolic pathways,heat transport,muscle power,skeletal muscle metabolism,mathematical model",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0166,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0166?download=true,/doi/epdf/10.1098/rsta.2011.0166,The Royal Society Publishing,"whole body modelling,metabolic pathways,heat transport,muscle power,skeletal muscle metabolism,mathematical model,biochemistry,bioinformatics,biomathematics",Simulating the physiology of athletes during endurance sports events modelling human energy conversion and metabolism
B. S. Brook and P. Kohl and J. R. King,2011-11-13,10.1098/rsta.2011.0278,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0278,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0278?download=true,/doi/epdf/10.1098/rsta.2011.0278,The Royal Society Publishing,"biomathematics,biophysics",Towards the virtual physiological human mathematical and computational case studies
Gorm Greisen and Terence Leung and Martin Wolf,2011-11-28,10.1098/rsta.2011.0261,"near-infrared spectroscopy,preterm,brain,cerebral oxygenation,neurodevelopmental impairment,randomized controlled trial",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0261,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0261?download=true,/doi/epdf/10.1098/rsta.2011.0261,The Royal Society Publishing,"near-infrared spectroscopy,preterm,brain,cerebral oxygenation,neurodevelopmental impairment,randomized controlled trial,biomedical engineering",Has the time come to use near-infrared spectroscopy as a routine clinical tool in preterm infants undergoing intensive care
Clare E. Elwell and David A. Boas and Chris E. Cooper and David Delpy and Marco Ferrari and Valentina Quaresima and Arjun G. Yodh,2011-11-28,10.1098/rsta.2011.0313,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0313,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0313?download=true,/doi/epdf/10.1098/rsta.2011.0313,The Royal Society Publishing,medical physics,Britton Chance 1913–2010
Nigel Shadbolt and Wendy Hall and James A. Hendler and William H. Dutton,2013-3-28,10.1098/rsta.2012.0512,Web science,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2012.0512,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2012.0512?download=true,/doi/epdf/10.1098/rsta.2012.0512,The Royal Society Publishing,"Web science,human-computer interaction",Web science a new frontier
Rachel Bean and Pedro G. Ferreira and Andy Taylor,2011-12-28,10.1098/rsta.2011.0366,"gravitation,general relativity,cosmic expansion,cosmic growth,galaxy surveys",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0366,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0366?download=true,/doi/epdf/10.1098/rsta.2011.0366,The Royal Society Publishing,"gravitation,general relativity,cosmic expansion,cosmic growth,galaxy surveys,cosmology,galaxies",A new golden age testing general relativity with cosmology
Clare E. Elwell and Christina Kolyva,2011-11-28,10.1098/rsta.2011.0303,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0303,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0303?download=true,/doi/epdf/10.1098/rsta.2011.0303,The Royal Society Publishing,mathematical physics,Making light work illuminating the future of biomedical optics
Ole Peters,2011-12-13,10.1098/rsta.2011.0065,"St Petersburg paradox,expectation,ergodicity,risk,utility",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0065,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0065?download=true,/doi/epdf/10.1098/rsta.2011.0065,The Royal Society Publishing,"St Petersburg paradox,expectation,ergodicity,risk,utility,applied mathematics,mathematical physics",The time resolution of the St Petersburg paradox
David Aikman and Philip Barrett and Sujit Kapadia and Mervyn King and James Proudman and Tim Taylor and Iain de Weymarn and Tony Yates,2011-12-13,10.1098/rsta.2011.0299,"uncertainty,complex systems,financial crises,monetary policy,communication",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0299,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0299?download=true,/doi/epdf/10.1098/rsta.2011.0299,The Royal Society Publishing,"uncertainty,complex systems,financial crises,monetary policy,communication,complexity,mathematical finance",Uncertainty in macroeconomic policy-making art or science
Peter J. Webster and Jun Jian,2011-12-13,10.1098/rsta.2011.0160,"uncertainty,climate,adaption",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0160,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0160?download=true,/doi/epdf/10.1098/rsta.2011.0160,The Royal Society Publishing,"uncertainty,climate,adaption,climatology","Environmental prediction, risk assessment and extreme events adaptation strategies for the developing world"
Julia Slingo and Tim Palmer,2011-12-13,10.1098/rsta.2011.0161,"uncertainty,climate prediction,weather forecasting,probabilities,ensemble prediction system",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2011.0161,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2011.0161?download=true,/doi/epdf/10.1098/rsta.2011.0161,The Royal Society Publishing,"uncertainty,climate prediction,weather forecasting,probabilities,ensemble prediction system,climatology",Uncertainty in weather and climate prediction
Susanne Klein and Peter Raynes and Roy Sambles,2013-4-13,10.1098/rsta.2012.0510,"liquid crystals,colloidal liquid crystals,colloids in liquid crystals,optical tweezers",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2012.0510,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2012.0510?download=true,/doi/epdf/10.1098/rsta.2012.0510,The Royal Society Publishing,"liquid crystals,colloidal liquid crystals,colloids in liquid crystals,optical tweezers,materials science,mathematical physics,nanotechnology,optics,physical chemistry",New frontiers in anisotropic fluid–particle composites
Igor Podlubny and Tomas Skovranek and Blas M. Vinagre Jara and Ivo Petras and Viktor Verbitsky and YangQuan Chen,2013-5-13,10.1098/rsta.2012.0153,"fractional differential equations,distributed-order differential equations,discretization,non-uniform grids,variable step length,method of large steps",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2012.0153,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2012.0153?download=true,/doi/epdf/10.1098/rsta.2012.0153,The Royal Society Publishing,"fractional differential equations,distributed-order differential equations,discretization,non-uniform grids,variable step length,method of large steps,applied mathematics","Matrix approach to discrete fractional calculus III non-equidistant grids, variable step length and distributed orders"
James Hansen and Makiko Sato and Gary Russell and Pushker Kharecha,2013-10-28,10.1098/rsta.2012.0294,"climate,climate sensitivity,palaeoclimate,sea level",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2012.0294,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2012.0294?download=true,/doi/epdf/10.1098/rsta.2012.0294,The Royal Society Publishing,"climate,climate sensitivity,palaeoclimate,sea level,climatology","Climate sensitivity, sea level and atmospheric carbon dioxide"
Mark New and Diana Liverman and Heike Schroeder and Kevin Anderson,2011-3-13,10.1098/rsta.2010.0351,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2010.0351,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2010.0351?download=true,/doi/epdf/10.1098/rsta.2010.0351,The Royal Society Publishing,climatology,"Correction for New et al., Introduction. Four degrees and beyond the potential for a global temperature increase of four degrees and its implications"
Mark New and Diana Liverman and Heike Schroder and Kevin Anderson,2011-1-13,10.1098/rsta.2010.0303,"climate change,global warming,impacts,adaptation,dangerous climate change,policy",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2010.0303,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2010.0303?download=true,/doi/epdf/10.1098/rsta.2010.0303,The Royal Society Publishing,"climate change,global warming,impacts,adaptation,dangerous climate change, policy,climatology",Four degrees and beyond the potential for a global temperature increase of four degrees and its implications
Michael A. Leschziner and Haecheon Choi and Kwing-So Choi,2011-4-13,10.1098/rsta.2010.0375,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2010.0375,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2010.0375?download=true,/doi/epdf/10.1098/rsta.2010.0375,The Royal Society Publishing,"fluid mechanics,mechanical engineering",Flow-control approaches to drag reduction in aerodynamics progress and prospects
Nikolay Bogoliubov and Jussi Timonen,2011-3-28,10.1098/rsta.2010.0322,"correlation functions,strongly interacting bosons,plane partitions",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2010.0322,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2010.0322?download=true,/doi/epdf/10.1098/rsta.2010.0322,The Royal Society Publishing,"correlation functions,strongly interacting bosons,plane partitions,mathematical physics",Correlation functions for a strongly coupled boson system and plane partitions
Kevin Anderson and Alice Bows,2011-1-13,10.1098/rsta.2010.0290,"emission scenarios,Annex 1,non-Annex 1,cumulative emissions,climate policy,emission pathways",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2010.0290,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2010.0290?download=true,/doi/epdf/10.1098/rsta.2010.0290,The Royal Society Publishing,"emission scenarios,Annex 1,non-Annex 1,cumulative emissions,climate policy,emission pathways,atmospheric chemistry,environmental engineering",Beyond ‘dangerous’ climate change emission scenarios for a new world
Mark New,2011-1-13,10.1098/rsta.2010.0304,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2010.0304,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2010.0304?download=true,/doi/epdf/10.1098/rsta.2010.0304,The Royal Society Publishing,climatology,Four degrees and beyond the potential for a global temperature increase of four degrees and its implications
Rachel Warren,2011-1-13,10.1098/rsta.2010.0271,"climate change,integrated assessment modelling,adaptation,extreme weather events,ecosystem services,biodiversity",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2010.0271,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2010.0271?download=true,/doi/epdf/10.1098/rsta.2010.0271,The Royal Society Publishing,"climate change,integrated assessment modelling,adaptation,extreme weather events,ecosystem services,biodiversity,atmospheric science,climatology,hydrology",The role of interactions in a world implementing adaptation and mitigation solutions to climate change
Philip K. Thornton and Peter G. Jones and Polly J. Ericksen and Andrew J. Challinor,2011-1-13,10.1098/rsta.2010.0246,"food security,adaptation,climate change,livelihoods",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2010.0246,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2010.0246?download=true,/doi/epdf/10.1098/rsta.2010.0246,The Royal Society Publishing,"food security,adaptation,climate change,livelihoods,climatology",Agriculture and food systems in sub-Saharan Africa in a 4°C+ world
